price,seller_age_days,seller_rating,seller_sales_count,review_count,return_policy_days,price_ratio_to_typical,seller_trust_score,seller_new_flag,review_to_sales_ratio,suspicious_phrase_count,brand,category,shipping_country,currency,text_combined
114.86,758,4.52,973,0,18,0.9571666666666666,4.839153092519978,0,0.0,0,Nike,Handbags,US,USD,verified nike handbags listing purchased from official store. invoice and original box included.
408.54,1339,4.68,73,170,4,0.5844635193133048,4.282080007242786,0,2.2972972972972974,0,Samsung,Cameras,IN,USD,original samsung cameras with full packaging minimal wear. verified authenticity by trusted reseller.
175.51,25,2.49,91,3,1,0.25108726752503574,2.7446616249654823,1,0.03260869565217391,1,Samsung,Handbags,DE,USD,samsung handbags premium replica deal no receipt available. perfect copy and hard to tell.
116.02,434,4.57,576,196,22,1.2212631578947368,4.667262471290328,0,0.3396880415944541,0,Adidas,Electronics,CN,USD,original adidas electronics with full packaging serial number available. fast shipping and returns accepted.
208.19,474,4.77,711,258,13,0.8361044176706828,4.778016698458191,0,0.36235955056179775,0,Bose,Cameras,DE,USD,original bose cameras with full packaging serial number available. fast shipping and returns accepted.
1490.83,639,4.58,331,20,29,0.8282388888888889,4.626503968682179,0,0.060240963855421686,0,Louis Vuitton,Electronics,JP,USD,original louis vuitton electronics with full packaging minimal wear. verified authenticity by trusted reseller.
113.19,35,3.95,23,4,0,0.161931330472103,3.109541298355403,1,0.16666666666666666,1,Samsung,Handbags,TR,USD,samsung handbags premium factory surplus deal no receipt available. perfect copy and hard to tell.
1694.7,263,3.95,1600,561,19,0.9415,4.553488293721126,0,0.3504059962523423,0,Louis Vuitton,Handbags,IN,USD,verified louis vuitton handbags listing minimal wear. verified authenticity by trusted reseller.
353.67,0,4.77,541,415,38,0.8863909774436091,3.9103165003599116,1,0.7656826568265682,0,Sony,Watches,TR,USD,original sony watches with full packaging minimal wear. verified authenticity by trusted reseller.
858.86,635,4.89,680,239,8,1.074918648310388,4.839670361038396,0,0.3509544787077827,0,Apple,Watches,TR,USD,apple watches in excellent condition purchased from official store. invoice and original box included.
271.0,20,3.75,26,11,8,0.31882352941176473,3.0081375821595957,1,0.4074074074074074,1,Canon,Sneakers,DE,USD,canon sneakers mirror quality no receipt available. perfect copy and hard to tell.
107.3,21,1.91,21,0,0,0.15350500715307583,2.0959169813433265,1,0.0,1,Samsung,Cameras,AE,USD,"samsung cameras discounted luxury dm for wholesale and better price, limited details."
455.97,0,4.31,1042,399,36,0.6523175965665237,3.8569641137501933,1,0.3825503355704698,0,Samsung,Cameras,GB,USD,verified samsung cameras listing minimal wear. verified authenticity by trusted reseller.
763.73,848,4.05,0,412,40,1.0926037195994278,3.0341088779467023,0,412.0,0,Samsung,Handbags,US,USD,original samsung handbags with full packaging purchased from official store. invoice and original box included.
296.73,990,4.37,383,161,8,1.191686746987952,4.52896781829643,0,0.4192708333333333,0,Bose,Watches,AE,USD,original bose watches with full packaging minimal wear. verified authenticity by trusted reseller.
150.95,0,3.47,79,14,4,0.18892365456821025,2.6770066586684704,1,0.175,1,Apple,Watches,TR,USD,"apple watches no box dm for wholesale and better price, limited details."
33.24,0,3.14,22,0,4,0.277,2.2168735539822877,1,0.0,1,Nike,Audio,TR,USD,nike audio inspired no receipt available. perfect copy and hard to tell.
10996.39,0,4.38,244,211,17,1.1575147368421053,3.4313145526361817,1,0.8612244897959184,0,Rolex,Cameras,DE,USD,rolex cameras in excellent condition serial number available. fast shipping and returns accepted.
1063.3,470,4.13,477,254,19,0.7333103448275862,4.4191313972253266,0,0.5313807531380753,0,Gucci,Watches,IN,USD,original gucci watches with full packaging purchased from official store. invoice and original box included.
1668.05,379,4.55,1126,0,27,0.9266944444444444,4.830354316418008,0,0.0,0,Louis Vuitton,Sneakers,US,USD,louis vuitton sneakers in excellent condition purchased from official store. invoice and original box included.
712.88,1718,4.82,0,196,21,1.0198569384835479,3.3914247008074274,0,196.0,0,Samsung,Watches,TR,USD,verified samsung watches listing minimal wear. verified authenticity by trusted reseller.
54.05,60,4.05,133,8,0,0.13546365914786967,3.6635910296137246,0,0.05970149253731343,1,Sony,Electronics,AE,USD,"sony electronics premium discounted luxury deal dm for wholesale and better price, limited details."
1951.5,783,4.62,505,202,28,1.0841666666666667,4.775295520374427,0,0.39920948616600793,0,Louis Vuitton,Sneakers,TR,USD,louis vuitton sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
235.8,1093,3.98,45,142,5,0.946987951807229,3.8227997465695625,0,3.0869565217391304,0,Bose,Electronics,US,USD,original bose electronics with full packaging purchased from official store. invoice and original box included.
6672.8,607,4.21,1545,0,38,0.7024,4.881882789581767,0,0.0,0,Rolex,Sneakers,TR,USD,original rolex sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
126.96,89,2.95,18,3,9,0.14936470588235293,2.78358119534115,0,0.15789473684210525,1,Canon,Electronics,US,USD,"luxury canon mirror quality item dm for wholesale and better price, limited details."
105.48,0,2.36,36,0,2,0.26436090225563913,1.9747294781610563,1,0.0,1,Sony,Sneakers,JP,USD,sony sneakers copy version no receipt available. perfect copy and hard to tell.
11191.77,619,4.6,364,135,34,1.178081052631579,4.679432260101493,0,0.3698630136986301,0,Rolex,Electronics,AE,USD,original rolex electronics with full packaging serial number available. fast shipping and returns accepted.
98.84,887,4.5,371,593,11,0.8236666666666667,4.578069225017112,0,1.5940860215053763,0,Nike,Handbags,CN,USD,original nike handbags with full packaging serial number available. fast shipping and returns accepted.
294.49,18,2.55,69,5,0,0.16360555555555556,2.6512896573873057,1,0.07142857142857142,1,Louis Vuitton,Sneakers,CN,USD,louis vuitton sneakers premium inspired deal no receipt available. perfect copy and hard to tell.
275.0,0,3.18,42,0,0,0.1896551724137931,2.3713000289233905,1,0.0,0,Gucci,Electronics,DE,USD,original gucci electronics with full packaging serial number available. fast shipping and returns accepted.
22.2,0,4.5,6,4,0,0.185,2.5114775372638283,1,0.5714285714285714,1,Nike,Electronics,GB,USD,"nike electronics no box factory source stock, no box but same quality as original."
932.35,1154,4.49,410,0,13,1.1668961201501877,4.647926647067443,0,0.0,0,Apple,Sneakers,AE,USD,apple sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
110.01,1303,5.0,896,488,27,1.1580000000000001,5.160742726887689,0,0.5440356744704571,0,Adidas,Electronics,JP,USD,adidas electronics in excellent condition serial number available. fast shipping and returns accepted.
250.32,693,3.94,208,199,9,1.005301204819277,4.134954357067223,0,0.9521531100478469,0,Bose,Watches,CN,USD,bose watches in excellent condition purchased from official store. invoice and original box included.
1665.03,0,4.49,1122,308,18,1.148296551724138,3.866439738684611,1,0.2742653606411398,0,Gucci,Sneakers,JP,USD,gucci sneakers in excellent condition purchased from official store. invoice and original box included.
1207.7,492,4.4,540,135,25,0.832896551724138,4.608431195818024,0,0.24953789279112754,0,Gucci,Audio,DE,USD,gucci audio in excellent condition serial number available. fast shipping and returns accepted.
375.22,1030,4.12,147,220,32,0.9404010025062657,4.304045741043573,0,1.4864864864864864,0,Sony,Watches,IN,USD,verified sony watches listing serial number available. fast shipping and returns accepted.
10.64,38,3.29,42,0,0,0.112,2.9703342758428377,1,0.0,1,Adidas,Watches,TR,USD,luxury adidas no box item no receipt available. perfect copy and hard to tell.
1751.55,666,4.86,1319,157,32,0.9730833333333333,5.118765260782448,0,0.11893939393939394,0,Louis Vuitton,Watches,AE,USD,original louis vuitton watches with full packaging minimal wear. verified authenticity by trusted reseller.
5708.62,93,5.0,1421,260,18,0.6009073684210526,4.836449119931297,0,0.1828410689170183,0,Rolex,Audio,IN,USD,rolex audio in excellent condition serial number available. fast shipping and returns accepted.
1230.79,929,3.47,187,536,17,0.8488206896551724,3.9808881786295824,0,2.851063829787234,0,Gucci,Cameras,US,USD,original gucci cameras with full packaging purchased from official store. invoice and original box included.
113.34,893,4.83,252,423,29,1.1930526315789474,4.721203238457907,0,1.6719367588932805,0,Adidas,Audio,GB,USD,adidas audio in excellent condition serial number available. fast shipping and returns accepted.
952.9,225,4.12,1017,101,39,1.1926157697121402,4.59347904916846,0,0.09921414538310412,0,Apple,Handbags,DE,USD,apple handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
455.78,37,3.86,0,0,7,0.2532111111111111,2.3176379239589577,1,0.0,1,Louis Vuitton,Electronics,TR,USD,"louis vuitton electronics mirror quality dm for wholesale and better price, limited details."
434.63,37,2.77,60,18,4,0.2414611111111111,2.8398563900022857,1,0.29508196721311475,2,Louis Vuitton,Watches,TR,USD,"louis vuitton watches mirror quality factory source stock, no box but same quality as original."
722.5,83,4.31,176,205,29,1.0336194563662375,4.043159952969954,0,1.1581920903954803,0,Samsung,Audio,IN,USD,samsung audio in excellent condition serial number available. fast shipping and returns accepted.
429.25,1300,4.52,109,87,14,1.0758145363408522,4.3547533632249795,0,0.7909090909090909,0,Sony,Watches,DE,USD,verified sony watches listing minimal wear. verified authenticity by trusted reseller.
136.34,88,2.95,54,7,4,0.34170426065162907,3.0226287517679387,0,0.12727272727272726,1,Sony,Electronics,GB,USD,sony electronics premium wholesale lot deal no receipt available. perfect copy and hard to tell.
79.27,239,4.35,123,339,33,0.834421052631579,4.149666229902557,0,2.7338709677419355,0,Adidas,Audio,TR,USD,verified adidas audio listing serial number available. fast shipping and returns accepted.
975.75,163,5.0,149,173,36,1.1479411764705882,4.447638787697693,0,1.1533333333333333,0,Canon,Electronics,TR,USD,verified canon electronics listing minimal wear. verified authenticity by trusted reseller.
406.48,0,4.94,0,485,15,1.0187468671679198,2.2980000000000005,1,485.0,0,Sony,Sneakers,JP,USD,sony sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
144.05,482,4.63,142,0,24,1.2004166666666667,4.371213655612863,0,0.0,0,Nike,Audio,DE,USD,nike audio in excellent condition minimal wear. verified authenticity by trusted reseller.
9012.23,730,5.0,1509,481,25,0.9486557894736841,5.19412825141471,0,0.3185430463576159,0,Rolex,Electronics,CN,USD,original rolex electronics with full packaging minimal wear. verified authenticity by trusted reseller.
708.4,1000,4.48,0,63,14,0.8866082603254067,3.1223132168972834,0,63.0,0,Apple,Electronics,TR,USD,apple electronics in excellent condition purchased from official store. invoice and original box included.
208.83,1242,4.83,0,40,19,0.8386746987951808,3.337292463726607,0,40.0,0,Bose,Sneakers,US,USD,original bose sneakers with full packaging serial number available. fast shipping and returns accepted.
142.04,1003,4.44,719,523,30,1.1836666666666666,4.829574898040277,0,0.7263888888888889,0,Nike,Cameras,AE,USD,nike cameras in excellent condition purchased from official store. invoice and original box included.
526.24,448,4.48,57,430,28,1.3188972431077695,4.087164185797944,0,7.413793103448276,0,Sony,Cameras,JP,USD,sony cameras in excellent condition serial number available. fast shipping and returns accepted.
83.67,41,3.98,66,13,1,0.20969924812030075,3.4078235975902467,1,0.19402985074626866,1,Sony,Electronics,DE,USD,"sony electronics premium inspired deal dm for wholesale and better price, limited details."
827.49,1224,4.28,0,240,26,1.1838197424892705,3.122604418446824,0,240.0,0,Samsung,Electronics,JP,USD,original samsung electronics with full packaging purchased from official store. invoice and original box included.
1037.69,1414,5.0,831,213,44,0.715648275862069,5.239190831716903,0,0.25600961538461536,0,Gucci,Audio,CN,USD,verified gucci audio listing minimal wear. verified authenticity by trusted reseller.
1524.63,814,4.75,805,395,40,1.0514689655172416,5.015999152612787,0,0.49007444168734493,0,Gucci,Audio,DE,USD,gucci audio in excellent condition serial number available. fast shipping and returns accepted.
194.91,0,4.18,0,314,13,0.7827710843373494,1.946,1,314.0,0,Bose,Handbags,JP,USD,original bose handbags with full packaging purchased from official store. invoice and original box included.
50.51,28,3.12,0,7,10,0.42091666666666666,1.9590943744979714,1,7.0,0,Nike,Audio,AE,USD,original nike audio with full packaging minimal wear. verified authenticity by trusted reseller.
1543.15,981,4.9,701,399,33,1.064241379310345,5.0419220472596225,0,0.5683760683760684,0,Gucci,Audio,JP,USD,gucci audio in excellent condition minimal wear. verified authenticity by trusted reseller.
112.45,540,4.58,1102,69,34,0.9370833333333334,4.9264601466403475,0,0.06255666364460562,0,Nike,Handbags,CN,USD,nike handbags in excellent condition serial number available. fast shipping and returns accepted.
1838.07,495,4.98,1482,144,11,1.2676344827586206,5.052441974543221,0,0.09710047201618341,0,Gucci,Audio,DE,USD,gucci audio in excellent condition minimal wear. verified authenticity by trusted reseller.
12.7,59,2.66,56,0,1,0.1336842105263158,2.8269145012919523,1,0.0,0,Adidas,Handbags,GB,USD,original adidas handbags with full packaging serial number available. fast shipping and returns accepted.
1154.56,309,4.72,1184,590,22,0.6414222222222222,4.863860358014187,0,0.4978902953586498,0,Louis Vuitton,Audio,IN,USD,louis vuitton audio in excellent condition purchased from official store. invoice and original box included.
153.49,81,2.69,3,16,0,0.219585121602289,2.2180814773696107,0,4.0,0,Samsung,Handbags,IN,USD,original samsung handbags with full packaging serial number available. fast shipping and returns accepted.
262.45,297,4.57,756,47,36,1.054016064257028,4.7484048363351725,0,0.062087186261558784,0,Bose,Watches,CN,USD,original bose watches with full packaging minimal wear. verified authenticity by trusted reseller.
